"","Trt","mean4maxOzone","Fac.Latitude","Fac.Longitude","pctCapacity_byHI","Phase2","mean4MaxTemp","PctUrban","PctWhite","PctBlack","PctHisp","PctHighSchool","MedianHHInc","PctPoor","PctOccupied","PctMovedIn5","MedianHValue","logHeatInput","logPopPerSQM","mostlyGas","small_nunits","med_nunits","cluster","neigh","id"
"70",FALSE,0.028,39.53,-87.4247,0.692464519658564,0,-0.200192254522517,0.765512922018836,0.90707018186545,0.0601314063552462,0.0114094276969618,0.351920833107362,-0.813242318169543,0.122281764813348,0.908760395046595,0.462994480066693,-0.828689448814013,1.09486120921759,-0.228991707838726,0,0,1,16,16,"70"
"71",FALSE,0.0263333333333333,37.9694,-87.6044,0.00892151321482631,0,0.193526381770906,0.87646648500903,0.90700267007222,0.0647750669625452,0.0111017683169694,0.355454211115737,0.0795662519146424,0.0726248962177062,0.93260595556956,0.427896679555137,-0.498019191701841,-1.77703390231879,0.0189593151301708,1,1,0,21,21,"71"
"72",FALSE,0.029,39.8028,-84.8953,0.756891439593814,1,-0.397759699712921,0.0389775199419869,0.992748368382886,0.00108774474256708,0.00380710659898477,0.543966712898752,-0.280178269538734,0.0589216231239578,0.94926873857404,0.403948001925855,-0.64049786820774,0.170916056444707,-0.969811198969933,0,1,0,20,20,"72"
"73",FALSE,0.026,38.5201,-87.2662,0.614553129296714,0,0.1524550132367,0,0.990934174221522,0,0.000394166338194718,0.486486486486487,-0.522503665441319,0.0806195393169182,0.897824030274361,0.385669125395153,-0.776076748859571,0.559565140147591,-1.50522135741941,0,1,0,16,16,"73"
"74",FALSE,0.026,41.8081,-90.2345,0.91458401785977,0,-0.365893982746727,0.85640034032021,0.952664552556269,0.0246732152525331,0.0238688220279991,0.408125276310585,-0.63074125841156,0.116552368583601,0.923031068097342,0.437830034570528,-0.800584374052025,0.541329417277498,-0.378677271148305,0,1,0,22,22,"74"
"75",FALSE,0.022,41.9839,-91.6686,0.561118264865371,1,-0.535844473233096,0,0.991344873501997,0.00066577896138482,0.00199733688415446,0.479949874686717,-0.0925474740643474,0.0615281725463969,0.910495049504951,0.332318399304045,-0.567199833228475,0.0419167734061379,-1.65049120440967,0,0,1,22,22,"75"
"76",FALSE,0.023,41.9439,-91.6386,0.887994208082431,1,-0.535844473233096,0.902051703375238,0.920959337332448,0.0358457227105444,0.0159364343353629,0.316739287062133,0.217113112357964,0.0815087670981364,0.951183277731443,0.487135224003288,-0.333365611208733,0.512399830090842,0.157392675600347,0,1,0,22,22,"76"
"77",FALSE,0.0223333333333333,41.5404,-90.4483,0.685222499011561,0,-0.365893982746727,0.960775452406581,0.844610972793979,0.0845295711073313,0.0761483745682725,0.339943100227257,-0.0295484433138365,0.0683955173909543,0.938581238581239,0.427544645536755,-0.448460936859673,0.153081739253521,0.161813744282265,0,1,0,22,22,"77"
"78",FALSE,0.021,42.0247,-93.6069,0.544203536953374,1,-0.875745454205836,0,0.988193869096935,0.0034175642087821,0.00756006628003314,0.327621767412343,0.397967034130547,0.046870051725958,0.955584415584416,0.412068496874151,-0.380672073048112,0.0850676458580786,-1.14259169234282,0,1,0,22,22,"78"
"79",FALSE,0.021,42.5267,-92.4394,0.368064979881959,1,-0.535844473233096,0.563525972565775,0.973914998875646,0.00607150888239262,0.00734577617869725,0.332361161745048,-0.214414685075403,0.0595407098121086,0.957256654361764,0.392530951897707,-0.517060379853088,-0.735200257132093,-1.05758736003709,0,1,0,22,22,"79"
"80",FALSE,0.028,37.0719,-94.6986,0.770063701413067,1,0.347898077296025,0.755442388431037,0.737171512983984,0.00773596641268854,0.0574949463535998,0.323466844952288,-1.53305990803205,0.171020606847315,0.905378665227559,0.462646532882972,-1.31771999807859,0.146540894784073,-0.691121330885258,0,1,0,5,5,"80"
"81",FALSE,0.0236666666666667,37.7903,-97.5217,0.204592477707662,1,0.483858469685122,0.971214032083172,0.716701027089664,0.136407001149484,0.111325443621759,0.337180720766105,0.0866476054727511,0.10685054742604,0.910408313036449,0.49759196546852,-0.56846143880668,0.316330901577063,0.380241425474989,1,0,1,15,15,"81"
"82",FALSE,0.002,38.3472,-94.6389,0.728797130509663,1,0.118464915139426,0,0.977905435262925,0.00309323906319046,0.0112682280159081,0.38417540514776,-0.958637894419295,0.139128461189287,0.819022457067371,0.431182795698925,-1.12930132846824,1.57749823671626,-1.83588527294342,0,1,0,23,23,"82"
"83",FALSE,0.023,39.0072,-95.2692,0.887688143176687,1,0.0483603378137992,0.928791313351804,0.836005932891165,0.0492262054683346,0.0354294349760725,0.200880935994494,-0.515553373140188,0.186051979810013,0.957610989999654,0.673737081737371,-0.180474004503518,1.1349243237653,0.026710186182022,0,0,1,23,23,"83"
"84",FALSE,0.024,39.1486,-94.6405,0.643523787722787,1,0.0483603378137992,0.98790931121019,0.545262467983822,0.299684365756272,0.164987883439551,0.302837928531317,-1.51019525691063,0.204066357888805,0.877014272035019,0.559369443375724,-1.05232408370195,0.34282773734971,0.845168782032381,0,1,0,23,23,"84"
"85",TRUE,0.022,38.1707,-82.6176,0.65213116108226,1,0.194942635858294,0.326841601749351,0.990638239715731,0.0018450184501845,0.0044417110837775,0.358710782739051,-1.21437613511354,0.211685618250733,0.919335904745933,0.436884348777818,-1.15987964980928,1.21210017112981,-1.06875805522883,0,1,0,24,24,"85"
"86",FALSE,0.029,37.7889,-84.7139,0.631519465809044,0,0.0860198215011199,0.696643063956655,0.942608147235043,0.0337843648768741,0.00784049537023765,0.331050751190912,-0.719387968989141,0.101030075853723,0.947714876810231,0.536693788450089,-0.408125110075622,1.09440553883847,-0.382938013772645,0,0,0,19,19,"86"
"87",FALSE,0.022,38.0478,-84.8483,0.290839026645894,1,0.0628447546166143,0,0.970495258166491,0.00772743238496663,0.00632244467860906,0.386018237082067,0.209553145293576,0.0987697715289982,0.90848026868178,0.434380776340111,-0.616215083613382,-0.358868574159582,-1.60189723498129,0,1,0,19,19,"87"
"88",TRUE,0.0246666666666667,38.0531,-85.91,0.747312437461807,1,0.214062066038009,0.750835235604469,0.939923506024279,0.0322529441110221,0.00840526689745877,0.379128888977435,-0.150012707583346,0.0850669554586463,0.948541443322237,0.466916178432616,-0.387102514153655,1.4915382882038,-0.205685344468245,0,0,1,19,19,"88"
"89",FALSE,0.024,38.2147,-85.8453,0.0200172502546229,1,0.125748507588843,0.964890074466638,0.812946193565941,0.145378514097794,0.0205773973939634,0.304382162475211,0.192671928515392,0.0758682250885149,0.949547985226834,0.489964152504245,-0.190591831417833,-1.47874143224631,0.69839401990597,1,1,0,19,19,"89"
"90",TRUE,0.025,37.7958,-87.0597,0.347736194653799,0,0.241429093550153,0.860625959406447,0.924458468360907,0.0520296776394337,0.0095087838990278,0.368534006217239,-0.701300951012514,0.13622217741582,0.937048174775457,0.489330952988183,-0.613516996436231,0.940168075477749,-0.259311523344823,0,1,0,21,21,"90"
"91",TRUE,0.0286666666666667,37.2608,-86.9783,0.589717317238217,1,0.36656688117521,0,0.947052947052947,0.0376290376290376,0.014985014985015,0.415360091081308,-0.917979361874083,0.128338269422648,0.906840564280011,0.461716429326292,-0.759550964899522,1.72875550526214,-1.42243182781451,0,0,1,21,21,"91"
"92",FALSE,0.03,37.9628,-86.7917,0.632042976783416,0,0.200191106888019,0,0.984825721153846,0.00796274038461539,0.00991586538461538,0.462578843100169,-0.238327484123154,0.0996615146020339,0.895443306252208,0.365501167474973,-0.706825844646032,0.91925181857866,-1.55947485793517,0,0,1,21,21,"92"
"93",FALSE,0.027,37,-84.5917,0.671271432293505,0,0.220435209431248,0.511485916680722,0.966115702479339,0.0158205430932704,0.00391297014673638,0.339233765593413,-1.14878596924953,0.170169090529539,0.889227298364354,0.466954205251808,-0.697697316363338,0.721719078768737,-0.787424043426302,0,1,0,19,19,"93"
"94",FALSE,0.0235,37.8807,-84.2634,0.611721266436715,1,0.0860198215011199,0.912544428449495,0.684926812489649,0.255535880352115,0.0474005376001631,0.293696792360449,-0.784476600381231,0.189092304792742,0.921490541046812,0.592277324277047,-0.418672178131757,0.335776470181106,0.037221599717985,0,1,0,19,19,"94"
"95",FALSE,0.019,30.2861,-93.2917,0.829544287518655,1,1.43451902584325,0.876707534645217,0.669384013177165,0.304680099969948,0.017559409462148,0.364974990177729,-0.56664005380271,0.152840762885602,0.897151856259563,0.454056920279591,-0.676989497278705,1.31206281478983,-0.277080368627909,0,0,1,25,25,"95"
"96",FALSE,0.0155,29.9472,-90.1458,0.517901312240621,1,1.37609854473856,0.999633342674033,0.469098315746329,0.48099167562398,0.0535947056355092,0.273378000555309,-0.985307778229775,0.196124796078903,0.895938153830826,0.445624859747875,-0.286518466591179,1.37383789585431,1.43150809296506,1,0,1,26,26,"96"
"97",FALSE,0.021,30.0081,-89.9372,0.311896262126653,1,1.37609854473856,0.997333258701893,0.334248234833159,0.625100952350491,0.0349674953421985,0.279211688840054,-1.37350395798925,0.257487087680309,0.887604816669931,0.456510545286409,-0.635708763468297,0.303429767171039,1.3869372293275,1,1,0,26,26,"97"
"98",FALSE,0.021,32.5181,-93.7611,0.186697551258619,1,1.1636604316306,0.956285599913268,0.401667097548975,0.570568097473918,0.0138876147745374,0.317587361020385,-1.73716005111122,0.291403170415816,0.87545908901594,0.496783331711484,-0.999118622170709,-0.4777421651211,0.460655830294221,1,1,0,27,27,"98"
"99",FALSE,0.023,32.7047,-93.9597,0.144719453231518,1,1.12117280900901,0,0.615904572564612,0.36779324055666,0.0202783300198807,0.371012870733072,-1.28715775351836,0.223459244532803,0.646922183507549,0.383303411131059,-0.907608498745676,-0.613119088760465,-1.76611033904063,1,1,0,27,27,"99"
"100",FALSE,0.021,29.5808,-90.7222,0.280849838015896,1,1.37609854473856,0.734708557895552,0.760925620566395,0.21644293445181,0.0113323225727914,0.355205082272987,-0.722395697821209,0.182462447334677,0.933321752222126,0.422260826405261,-0.566637731733235,-0.630199768872171,-0.515434118806396,1,1,0,26,26,"100"
"101",FALSE,0.022,30.2368,-92.0476,0.361854878756867,1,1.37609854473856,0.966442810516992,0.685688372826654,0.284003081813659,0.018678945388806,0.257542811216465,-0.606022333843503,0.172804124421726,0.924004669583963,0.516199541142184,-0.363606671652633,0.30574796143356,0.707999150954738,1,0,1,26,26,"101"
"102",FALSE,0.019,29.6916,-91.1887,0.397316698276298,1,1.37609854473856,0.893669407002462,0.764198973417352,0.160685223052205,0.0345741351249843,0.372115352779525,-1.06667226246845,0.203429873225473,0.869395992503964,0.418504393964517,-0.640947549403932,-0.689101932370769,-0.186166624596176,1,1,0,26,26,"102"
"103",FALSE,0.02,30.6736,-91.3525,0.209652897263076,1,1.37609854473856,0.804355658753353,0.401257055926979,0.586532687457464,0.00820689379078426,0.361898918990569,-0.891734895565077,0.233392180904859,0.867889730149486,0.348297345380368,-0.495205873718166,-0.168977248273627,0.0951649670769339,1,0,1,26,26,"103"
"104",FALSE,0.0315,39.4422,-76.2208,0.0496013120363029,1,-0.0141454916198894,0.84206296752486,0.821491873704449,0.127136720040857,0.020698771292096,0.290209242665115,0.953654419684817,0.0610186990263844,0.9518931385739,0.466876789167528,0.165128478829699,-0.979740859475628,0.386908550766396,1,1,0,12,12,"104"
"105",FALSE,0.029,39.2369,-76.5133,0.0134971567883876,1,-0.0414430463636574,0.99862480424376,0.650844072148103,0.305162735855223,0.0173232834236623,0.345868166948496,-0.417613741171143,0.136328848681259,0.904723239686521,0.428328303040779,-0.480820163450903,-1.48279484035837,1.24823422931844,1,1,0,12,12,"105"
"106",FALSE,0.028,39.27,-76.6305,0.00525601761052635,0,-0.05071307311746,0.939928144275945,0.862468614572247,0.0781445699534878,0.0141182973368693,0.226657160156223,1.47198364541231,0.0424135105071124,0.963581378429848,0.438317246600163,0.64329697880026,-2.33229613834785,0.515973436434751,1,1,0,12,12,"106"
"107",FALSE,0.029,39.595,-77.8269,0.437180275601826,1,-0.340047345651924,0.716544985903453,0.895685549851695,0.074523890733409,0.0145541993895094,0.397086153374881,-0.173672152896143,0.110747627375257,0.937196510455117,0.428282655274715,-0.161250133366318,-0.197116400251158,-0.0891825214077167,0,1,0,12,12,"107"
"108",FALSE,0.024,38.5444,-76.6861,0.805284399526219,1,-0.174699680949561,0.0978643510912931,0.83278573104905,0.13377141516076,0.00915278103731518,0.358020358020358,2.52962303772017,0.0471210784931334,0.969949312092686,0.323254945875327,0.812422076688001,1.12006659601627,-0.725748956476233,0,0,0,28,28,"108"
"109",FALSE,0.0275,39.2086,-77.4644,0.773550265387771,1,-0.208013839596038,0.978680092833381,0.672440948745376,0.136328788161291,0.109942788730459,0.183778698953241,2.49670947949787,0.0438834156962206,0.967195568491221,0.576060070213048,1.04270020374821,1.01707807246922,0.764759295473701,0,0,1,12,12,"109"
"110",FALSE,0.023,42.3406,-71.035,0.143156759016344,1,-0.649144800224011,1,0.593396093463739,0.168415118802672,0.156227627610699,0.244506255794814,0.124762036823477,0.179592131842253,0.941815659193391,0.559589256657671,3.21234050258125,-0.353423610355266,1.8962648013583,1,1,0,29,29,"110"
"111",FALSE,0.0245,42.2814,-72.6053,0.783516529574337,1,-0.510937935834233,0.782200508608982,0.85145518680898,0.0336793940443529,0.0461211728997092,0.234009308790903,0.149389859012735,0.123573908231639,0.966406007396324,0.458189124797449,0.32132203031838,0.32615172473016,-0.128917827712556,0,1,0,29,29,"111"
"112",FALSE,0.0255,42.235,-70.9672,0.117404977267261,0,-0.620819718476282,0.979424711944137,0.740609699177245,0.159872605635736,0.048089542130744,0.269499789037465,0.655012902404741,0.0838202395046105,0.951827410700316,0.406135862376422,1.78825393985561,-1.21065092876707,0.693209653667116,1,1,0,29,29,"112"
"113",FALSE,0.028,42.5428,-70.9236,0.0286186419377024,0,-0.802909529711678,0.909995852343426,0.97639292133278,0.00511544310797733,0.0119245126503526,0.263741470811221,1.393758308788,0.0542997542997543,0.875457612518843,0.459166939980321,1.42443818470506,-1.83052687179493,0.315485647384558,1,1,0,29,29,"113"
"114",FALSE,0.022,43.2542,-86.2417,0.737630507153349,1,-1.08568429539488,0.846778921313184,0.907487623762376,0.0505797290255341,0.0299798071912454,0.312407303848866,-0.691112608302084,0.077816091954023,0.929408219384488,0.418838406355125,-0.493452117053018,0.806177301856964,0.301971051266469,0,0,1,30,30,"114"
"115",FALSE,0.0125,42.3597,-82.9611,0.0568492891942238,1,-0.668883841566958,1,0.587707039033537,0.357900464675647,0.0115476008721966,0.329367887986199,-0.158279574060737,0.15063833118355,0.941480644139264,0.413189197329562,-0.294786286084311,-0.617374672383899,1.46185806051013,1,0,1,31,31,"115"
"116",FALSE,0.021,43.8519,-82.6436,0.216511344046686,1,-1.02445213338141,0,0.981453196596116,0,0.00676412830024002,0.434567085261071,-0.869733765608339,0.107877461706783,0.764854614412137,0.336088154269972,-0.664780652802098,-0.48866808520541,-1.32316750402504,0,1,0,31,31,"116"
"117",FALSE,0.014,42.2733,-83.1131,0.551309217417303,1,-0.611715227914512,0.991199082964012,0.709098077582997,0.209839153640034,0.063366018559757,0.327215337598625,-0.579535750942239,0.135197670855041,0.905105103111265,0.44665001485459,-0.28915136888905,0.945068938691855,1.12199207311735,0,0,1,31,31,"117"
"118",FALSE,0.027,42.7956,-86.1133,0.598961075030353,1,-1.0099168940635,0.871763185979891,0.823838678874347,0.0186373083188227,0.15801831152053,0.294590089407486,0.640010624809226,0.0715926716346546,0.928827661049649,0.517882643126055,1.01747670215147,-0.44158176237158,0.222774915554245,0,1,0,30,30,"118"
"119",FALSE,0.022,42.7183,-84.5586,0.675129748235759,1,-0.697297439195147,0.977127133115082,0.721193203035214,0.151630176667428,0.0850780737340889,0.241026249443868,-1.25426783228985,0.177233561757087,0.931590462299448,0.565928081550688,-0.57736262826241,0.728806188983518,0.731904798252486,0,0,0,30,30,"119"
"120",FALSE,0.0165,47.5306,-92.1619,0.744534497315509,1,-2.27783700071839,0.802175152392229,0.917675305880805,0.0146691224838837,0.0108428715519888,0.322631657928471,-0.601829126305102,0.125070030888529,0.954344122657581,0.41885737476635,-0.47962442027012,0.177592067353454,-0.312336410252015,0,1,0,32,32,"120"
"121",FALSE,0.0215,45.03,-92.7786,0.639920399203655,1,-1.57679122746211,0.507348588195928,0.96834058325397,0.00888008030681321,0.0118401070757509,0.294047069817916,1.92229213521961,0.0326954918666887,0.96374149659864,0.427907403103344,0.630638453127461,1.04769054084231,-0.440574632741884,0,1,0,33,33,"121"
"122",FALSE,0.02,45.0203,-93.2753,0.5329233263633,1,-1.57679122746211,0.942528376955182,0.914490775051683,0.0218161251316457,0.0178570035495573,0.347786254054798,1.28161653927824,0.0368244320374089,0.985691372615229,0.401184219055799,0.136363871646629,0.870953952419912,0.554493546300495,0,0,1,33,33,"122"
"123",FALSE,0.02,46.29,-96.0428,0.494955328133164,1,-1.38559692566495,0.972234441442008,0.943107312679361,0.0101175139822786,0.0116257148243574,0.234728033472803,-0.108920628539818,0.113863272616416,0.955403047574735,0.621237946819908,-0.384854108172696,0.186202994680529,0.363662874613411,0,1,0,33,33,"123"
"124",FALSE,0.016,44.0281,-92.4597,0.500060965651745,1,-1.34310930304335,0.915218374804246,0.885442839742474,0.0287036714807726,0.0217226378980338,0.211343686698177,0.697260439911874,0.0685528132856485,0.966407287910419,0.522762979361565,-0.0361263405259463,-0.318420035976361,0.209666704943973,0,1,0,33,33,"124"
"125",FALSE,0.023,32.2831,-90.9306,0.227103017885463,1,1.37609854473856,0.710783845713195,0.498424670612946,0.484533129654382,0.00644452931067405,0.324843361880399,-1.44742092628654,0.252729204907738,0.885479363714531,0.38757055289191,-0.887372844917044,0.244343382940104,-1.13223244447515,1,1,0,26,26,"125"
"126",FALSE,0.029,37.3596,-94.5913,0.883379142794443,0,0.186445111333974,0,1,0,0.00684931506849315,0.542435424354244,-0.885910469326761,0.138356164383562,0.81203007518797,0.327160493827161,-1.12885164727205,0.579540699103036,-2.12081221552978,0,1,0,5,5,"126"
"127",FALSE,0.027,39.1778,-94.1861,0.56876295831202,1,0.0483603378137992,0.705705363451939,0.950453222705964,0.0160622430914879,0.020993366916642,0.355385162753595,0.903216413615646,0.0598476849979852,0.950410089601086,0.501950626511164,-0.115262201034344,0.953678368353067,-0.412489366454377,0,0,1,23,23,"127"
"128",FALSE,0.028,39.7246,-94.8773,0.570352212779683,1,0.0164946208476049,0,0.964072585555962,0.0194860552916819,0.00755084642552673,0.403003981179877,0.102128452007677,0.0727859893180971,0.934421364985163,0.429660209590346,-0.49884829140732,0.195302866688576,-1.442034839208,0,1,0,23,23,"128"
"129",FALSE,0.0213333333333333,38.4017,-90.3358,0.780412440871467,1,-0.161953394163084,0.993705942926106,0.912617065749831,0.0486492964124405,0.0133750038443061,0.249023714241454,1.21663217185029,0.0392382845504543,0.965761822968546,0.418012237153192,0.308676085012379,1.2892480875036,0.922172931845769,0,0,1,17,17,"129"
"130",FALSE,0.025,38.9158,-90.2917,0.816056246337155,0,-0.161953394163084,0.824958523236522,0.737027784664086,0.235483132782852,0.0124716337077366,0.368584840889721,-0.159533117719807,0.0806740215755832,0.937170605969943,0.403927027872493,-0.618778266431676,1.31009188087657,-0.389355368116467,0,1,0,17,17,"130"
"131",FALSE,0.043,36.6531,-114.6364,0.989890489492505,1,1.67351190308971,0.905534157713359,0.802790729103318,0.0037502533954997,0.2375836205149,0.317915541745199,-0.183077402243989,0.101538672423837,0.79332032097159,0.825952250774558,0.0940563657715829,1.19954379186898,-0.47170207116623,0,0,1,34,34,"131"
"132",FALSE,0.047,39.1281,-119.1319,0.497835307916654,1,0.628316386598536,0.95778955336866,0.81553368660106,0.00635881907645723,0.202755488266465,0.219198508853681,0.16522301584075,0.103621577167921,0.621021078174811,0.59109714986209,0.408158681311563,0.381038175160963,-0.776777647958208,1,1,0,6,6,"132"
"133",FALSE,0.0385,39.5625,-119.525,0.619181340311492,1,0.258122547766267,0.953069212441023,0.785527196054092,0.0208261564247685,0.194186963829979,0.241399591167639,0.311602640673931,0.0935665021388228,0.903525155090711,0.613794933653829,1.29498446115438,0.572323189174423,0.303233154327131,1,0,1,6,6,"133"
"134",TRUE,0.026,43.1411,-71.4692,0.80510247700322,0,-0.733605043980873,0.646324974309975,0.965704567716502,0.00609950302571406,0.00763789984796313,0.331028267886834,0.0660531253018078,0.0778985845651906,0.812357561945401,0.48476390530276,-0.162561703521877,1.00549875758471,-0.180276293538694,0,1,0,29,29,"134"
"135",TRUE,0.024,43.0978,-70.7842,0.812270139910227,1,-0.808745741610249,0.732891405480238,0.959128948976665,0.0134760972324424,0.0117362401626361,0.2665939069198,1.03693812136872,0.0662993264356171,0.855215849333496,0.4777821762166,1.4872618598216,0.473166954004628,0.0732539564510796,0,0,1,29,29,"135"
"136",TRUE,0.022,39.29,-74.6339,0.702379075267108,0,-0.0199233413994752,0.909549253322373,0.755802164680093,0.101000137005069,0.0622003014111522,0.341893702545779,0.910381059821636,0.0622142773414606,0.94184228162931,0.483396584440228,0.0241309397637564,0.590373418448134,0.0782953552870676,0,1,0,11,11,"136"
"137",FALSE,0.023,39.6831,-75.5083,0.654703321479984,1,-0.0129198871211893,0.876440611524892,0.761520972167777,0.171430811446492,0.040078400627205,0.316636215996752,1.36491120865629,0.0454785619090429,0.955342096393664,0.587405186099841,0.433071019580589,0.0032890448976143,0.351038454582171,0,0,1,11,11,"137"
"138",FALSE,0.018,40.8375,-74.0244,0.441567191995157,1,-0.280918737503542,1,0.651974010759847,0.0995673948891905,0.217318789270264,0.267536621985365,1.50500218927881,0.0878829181736552,0.969078267376989,0.435498010868224,1.42213237261394,1.04201807781616,1.60130932734746,1,0,0,10,10,"138"
"139",TRUE,0.017,40.0753,-74.8781,0.0987407632078949,1,-0.110968247017172,0.998763582196761,0.799432425351275,0.135584987532787,0.0386410002031258,0.383074163997127,0.699071173958747,0.0602124936225061,0.963940714636561,0.375820958296936,-0.0905096601903934,-0.364927513894091,1.11391161878821,1,0,0,11,11,"139"
"140",FALSE,0.022,40.4911,-74.3958,0.0597616186082378,0,-0.212938541308994,0.996269801090298,0.590471997828208,0.13332012649219,0.190422105317221,0.26666103179243,1.11011186709747,0.101815598188842,0.968570176842779,0.500319669457432,0.430170575865152,-0.19902066457943,1.25784012838768,1,0,0,10,10,"140"
"141",TRUE,0.021,40.1797,-74.7325,0.55747961216656,1,-0.134143313901678,0.949077004710394,0.706342741710264,0.175657686507419,0.100149410735231,0.240986143349511,0.640006753858348,0.0904521122059169,0.939260415416016,0.465723306617581,0.309855159815489,0.893032610104601,0.556765986323606,0,1,0,11,11,"141"
"142",FALSE,0.031,39.4889,-75.0347,0.689677472685996,0,0.00233207997374031,0.879008490289841,0.84471552649556,0.107719332487557,0.0296281838586903,0.388722133177911,0.23009918481534,0.0642210857592447,0.946799059315391,0.355356847160126,-0.232749443560816,-0.470891355189986,0.0790556737782958,0,1,0,11,11,"142"
"143",FALSE,0.0357,31.8047,-106.5472,0.467032953372321,1,1.18915300520356,0.996773294651065,0.759881606861812,0.0364223713773043,0.737293925338709,0.204268030770346,-1.12004912088283,0.24528005570618,0.924846883867877,0.520654332615383,-0.729530429901681,0.378667622168496,0.860725123111456,1,0,1,35,35,"143"
"144",FALSE,0.041,32.7131,-103.31,0.371760430467857,1,0.653808960171491,0.884101807451125,0.66589450387311,0.0619107340464773,0.392932497233493,0.278351281099146,-0.872335044598236,0.226203167246041,0.843197350806736,0.491664925840819,-0.829813651804492,0.130026818940562,-0.790584438429972,1,1,0,35,35,"144"
"145",FALSE,0.0456666666666667,35.1716,-106.6019,0.238385853531736,1,1.46107378998175,0.985954900388463,0.708690271785474,0.0265759790724492,0.428835119277334,0.262993634133528,-0.177183664479677,0.145772758600033,0.92346663763195,0.529345274497016,0.124290645308556,-0.119899730938358,0.454105779135306,1,0,1,2,2,"145"
"146",FALSE,0.046,36.8006,-108.4386,0.579904868583417,1,0.112091771746188,0,0.625,0,0,0.1,1.39695571421308,0,0.390243902439024,0.625,-1.70084612882803,1.62582400369671,-3.99808309472453,0,0,1,2,2,"146"
"147",FALSE,0.0265,41.5736,-73.9747,0.693691382728158,1,-0.43610477912891,0.77004872012992,0.819387518366716,0.108846956925218,0.0637537700100534,0.284125782901069,1.39932836516676,0.0714229720792047,0.9349828426946,0.429620335689263,0.659052683711831,0.737876102377639,-0.0354900893750325,0,1,0,10,10,"147"
"148",TRUE,0.027,40.9503,-73.0786,0.165080977623507,1,-0.34996112426363,0.890982194141298,0.869500287191269,0.0675160566027884,0.0707952587332254,0.316136982550091,1.44677485201066,0.0714224323162871,0.858671898281514,0.403563062151141,1.16336613023027,-0.734199770078184,0.253213491861101,1,1,0,10,10,"148"
"149",TRUE,0.027,42.6028,-76.6336,0.696773572673338,0,-0.620819718476282,0.884281938000259,0.858319315303991,0.095901806015121,0.0219975229680019,0.353548405418453,-0.752798146015629,0.172418434649354,0.912633296818761,0.438159860862749,-0.848587841745501,0.778504709108691,0.075615891416167,0,1,0,36,36,"149"
"150",FALSE,0.034,42.49,-79.35,0.833416080554437,1,-0.493356850611504,0.861650849418368,0.88298806743932,0.0346836907388762,0.123374536729579,0.36737427864798,-0.970479133154555,0.188570506466262,0.891203475170303,0.425888999667664,-0.810927041564436,1.02443588789996,0.0437208045863172,0,0,1,37,37,"150"
"151",FALSE,0.026,41.1269,-74.1653,0.084145204229896,0,-0.280918737503542,0.988422705855957,0.693717747363698,0.0965167152793359,0.250942337895445,0.292330754518669,1.54478965080766,0.11442979164229,0.96564724261336,0.441384035063102,1.20101408237715,-1.69352050675403,1.02847112008888,1,1,0,10,10,"151"
"152",FALSE,0.029,41.4278,-74.4186,0.00451922208589936,0,-0.313750082256591,0.576857879034445,0.918158394358557,0.030037971250339,0.0752983455383781,0.321550619393422,1.15843468883322,0.0675086659573738,0.951205619897475,0.420259481037924,0.325687149929985,-2.9416636257614,-0.259458292153999,1,1,0,10,10,"152"
"153",TRUE,0.021,35.4714,-82.5431,0.554586113544796,1,-0.547983793982123,0.911314846732059,0.859419413638456,0.0923126900621734,0.0366182694303323,0.260453633698503,-0.30250862386763,0.104955123581348,0.915761028053736,0.51411769701087,0.0510218752960266,0.837439184267653,0.230348781602079,0,0,1,38,38,"153"
"154",FALSE,0.019,35.595,-79.0492,0.628771412405725,1,-0.680302390146511,0.480425826679791,0.770841080608116,0.172941047796128,0.0549783076306099,0.302370651548839,0.256633585345096,0.0873197351792241,0.935204269414796,0.529793322242714,-0.0360513936599145,0.660787006403143,-0.413516334136123,0,1,0,39,39,"154"
"155",FALSE,0.0186666666666667,35.3775,-78.0875,0.436843256143306,1,-0.974883240322886,0.523436160859925,0.616666574510791,0.333652192664761,0.0502231093761231,0.29037355816292,-0.594865285675899,0.170797991639146,0.900221070186552,0.551254405155719,-0.4505075628167,0.718743602069233,-0.459493916502976,0,0,1,39,39,"155"
"156",FALSE,0.021,34.2824,-77.9864,0.436996851447952,1,0.781271828036269,0.889852689869995,0.647320945726708,0.31850137359666,0.0224318068744727,0.268701756615101,-0.439682735934861,0.173119162247909,0.888505111909367,0.563364951018504,-0.254671401875166,0.927402649287335,-0.000419528983799737,0,0,1,39,39,"156"
"157",FALSE,0.025,35.1897,-81.0122,0.526902328350177,1,0.175823205678577,0.984546492888344,0.478308868180199,0.430684037221057,0.0749422429521391,0.214785638033677,0.25657708789538,0.111888023508053,0.927997982966922,0.589424519947139,0.206894225930285,1.32885356707782,0.716473270745655,0,0,1,40,40,"157"
"158",FALSE,0.023,35.7133,-80.3767,0.526911413230642,1,-0.161953394163084,0.329056766870259,0.919382172632249,0.051591769884328,0.0272403635081494,0.368476730541846,-0.449193662241672,0.0831663922284195,0.923435940324278,0.418926021953255,-0.414712939599832,0.721168134229502,-0.443136870380618,0,0,0,40,40,"158"
